   1.0000000e-02  -3.1137964e-02   9.0185290e-01
   1.0018441e-02  -3.1135417e-02   9.0185673e-01
   1.0036917e-02  -3.1132865e-02   9.0186057e-01
   1.0055426e-02  -3.1130309e-02   9.0186442e-01
   1.0073970e-02  -3.1127748e-02   9.0186828e-01
   1.0092547e-02  -3.1125183e-02   9.0187214e-01
   1.0111159e-02  -3.1122613e-02   9.0187601e-01
   1.0129806e-02  -3.1120039e-02   9.0187989e-01
   1.0148487e-02  -3.1117460e-02   9.0188377e-01
   1.0167202e-02  -3.1114877e-02   9.0188766e-01
   1.0185951e-02  -3.1112289e-02   9.0189156e-01
   1.0204736e-02  -3.1109696e-02   9.0189547e-01
   1.0223555e-02  -3.1107099e-02   9.0189938e-01
   1.0242408e-02  -3.1104497e-02   9.0190330e-01
   1.0261297e-02  -3.1101891e-02   9.0190723e-01
   1.0280220e-02  -3.1099280e-02   9.0191116e-01
   1.0299178e-02  -3.1096665e-02   9.0191510e-01
   1.0318171e-02  -3.1094044e-02   9.0191905e-01
   1.0337199e-02  -3.1091420e-02   9.0192300e-01
   1.0356262e-02  -3.1088790e-02   9.0192697e-01
   1.0375361e-02  -3.1086156e-02   9.0193094e-01
   1.0394494e-02  -3.1083518e-02   9.0193491e-01
   1.0413663e-02  -3.1080874e-02   9.0193890e-01
   1.0432867e-02  -3.1078226e-02   9.0194289e-01
   1.0452107e-02  -3.1075574e-02   9.0194689e-01
   1.0471382e-02  -3.1072917e-02   9.0195090e-01
   1.0490693e-02  -3.1070255e-02   9.0195491e-01
   1.0510039e-02  -3.1067588e-02   9.0195893e-01
   1.0529421e-02  -3.1064916e-02   9.0196296e-01
   1.0548838e-02  -3.1062240e-02   9.0196700e-01
   1.0568292e-02  -3.1059560e-02   9.0197104e-01
   1.0587781e-02  -3.1056874e-02   9.0197509e-01
   1.0607307e-02  -3.1054184e-02   9.0197915e-01
   1.0626868e-02  -3.1051489e-02   9.0198321e-01
   1.0646465e-02  -3.1048789e-02   9.0198729e-01
   1.0666099e-02  -3.1046084e-02   9.0199137e-01
   1.0685768e-02  -3.1043375e-02   9.0199545e-01
   1.0705474e-02  -3.1040661e-02   9.0199955e-01
   1.0725217e-02  -3.1037942e-02   9.0200365e-01
   1.0744996e-02  -3.1035218e-02   9.0200776e-01
   1.0764811e-02  -3.1032490e-02   9.0201188e-01
   1.0784663e-02  -3.1029757e-02   9.0201600e-01
   1.0804551e-02  -3.1027019e-02   9.0202014e-01
   1.0824476e-02  -3.1024276e-02   9.0202428e-01
   1.0844438e-02  -3.1021528e-02   9.0202843e-01
   1.0864436e-02  -3.1018776e-02   9.0203258e-01
   1.0884472e-02  -3.1016018e-02   9.0203674e-01
   1.0904544e-02  -3.1013256e-02   9.0204091e-01
   1.0924654e-02  -3.1010489e-02   9.0204509e-01
   1.0944800e-02  -3.1007717e-02   9.0204928e-01
   1.0964984e-02  -3.1004940e-02   9.0205347e-01
   1.0985205e-02  -3.1002158e-02   9.0205767e-01
   1.1005463e-02  -3.0999372e-02   9.0206188e-01
   1.1025759e-02  -3.0996580e-02   9.0206610e-01
