0.062500 800.000000 1.167728 1.181663 
0.125000 800.000000 1.162296 1.179667 
0.187500 800.000000 1.156141 1.176801 
0.250000 800.000000 1.149312 1.173091 
0.312500 800.000000 1.141861 1.168571 
0.375000 800.000000 1.133845 1.163282 
0.437500 800.000000 1.125320 1.157268 
0.500000 800.000000 1.116347 1.150583 
0.562500 800.000000 1.106983 1.143279 
0.625000 800.000000 1.097287 1.135417 
0.687500 800.000000 1.087316 1.127055 
0.750000 800.000000 1.077126 1.118255 
0.812500 800.000000 1.066770 1.109077 
0.875000 800.000000 1.056300 1.099581 
0.937500 800.000000 1.045764 1.089827 
1.000000 800.000000 1.035207 1.079871 
1.062500 800.000000 1.024671 1.069767 
1.125000 800.000000 1.014195 1.059566 
1.187500 800.000000 1.003815 1.049314 
1.250000 800.000000 0.993563 1.039057 
1.312500 800.000000 0.983468 1.028833 
1.375000 800.000000 0.973557 1.018680 
1.437500 800.000000 0.963851 1.008630 
1.500000 800.000000 0.954372 0.998712 
1.562500 800.000000 0.945137 0.988952 
1.625000 800.000000 0.936160 0.979372 
1.687500 800.000000 0.927454 0.969992 
1.750000 800.000000 0.919030 0.960827 
1.812500 800.000000 0.910895 0.951893 
1.875000 800.000000 0.903057 0.943199 
1.937500 800.000000 0.895519 0.934756 
2.000000 800.000000 0.888286 0.926571 
2.062500 800.000000 0.881359 0.918649 
2.125000 800.000000 0.874740 0.910995 
2.187500 800.000000 0.868428 0.903611 
2.250000 800.000000 0.862422 0.896499 
2.312500 800.000000 0.856721 0.889660 
2.375000 800.000000 0.851322 0.883094 
2.437500 800.000000 0.846222 0.876799 
2.500000 800.000000 0.841418 0.870775 
2.562500 800.000000 0.836907 0.865019 
2.625000 800.000000 0.832684 0.859530 
2.687500 800.000000 0.828746 0.854304 
2.750000 800.000000 0.825088 0.849340 
2.812500 800.000000 0.821706 0.844634 
2.875000 800.000000 0.818596 0.840183 
2.937500 800.000000 0.815754 0.835985 
3.000000 800.000000 0.813175 0.832037 
3.062500 800.000000 0.810856 0.828336 
3.125000 800.000000 0.808794 0.824879 
3.187500 800.000000 0.806983 0.821664 
3.250000 800.000000 0.805422 0.818689 
3.312500 800.000000 0.804107 0.815952 
3.375000 800.000000 0.803035 0.813450 
3.437500 800.000000 0.802203 0.811181 
3.500000 800.000000 0.801609 0.809146 
3.562500 800.000000 0.801251 0.807341 
3.625000 800.000000 0.801127 0.805767 
3.687500 800.000000 0.801235 0.804423 
3.750000 800.000000 0.801575 0.803308 
3.812500 800.000000 0.802145 0.802423 
3.875000 800.000000 0.802945 0.801767 
3.937500 800.000000 0.803975 0.801341 
4.000000 800.000000 0.805233 0.801146 
4.062500 800.000000 0.806722 0.801183 
4.125000 800.000000 0.808440 0.801454 
4.187500 800.000000 0.810389 0.801959 
4.250000 800.000000 0.812571 0.802702 
4.312500 800.000000 0.814986 0.803685 
4.375000 800.000000 0.817635 0.804909 
4.437500 800.000000 0.820522 0.806378 
4.500000 800.000000 0.823647 0.808095 
4.562500 800.000000 0.827013 0.810063 
4.625000 800.000000 0.830623 0.812285 
4.687500 800.000000 0.834479 0.814766 
4.750000 800.000000 0.838584 0.817509 
4.812500 800.000000 0.842940 0.820519 
4.875000 800.000000 0.847551 0.823799 
4.937500 800.000000 0.852419 0.827353 
5.000000 800.000000 0.857547 0.831186 
5.062500 800.000000 0.862938 0.835302 
5.125000 800.000000 0.868594 0.839705 
5.187500 800.000000 0.874519 0.844399 
5.250000 800.000000 0.880712 0.849387 
5.312500 800.000000 0.887178 0.854674 
5.375000 800.000000 0.893915 0.860262 
5.437500 800.000000 0.900926 0.866153 
5.500000 800.000000 0.908208 0.872350 
5.562500 800.000000 0.915762 0.878854 
5.625000 800.000000 0.923585 0.885666 
5.687500 800.000000 0.931673 0.892784 
5.750000 800.000000 0.940021 0.900208 
5.812500 800.000000 0.948622 0.907934 
5.875000 800.000000 0.957468 0.915958 
5.937500 800.000000 0.966549 0.924274 
6.000000 800.000000 0.975850 0.932876 
6.062500 800.000000 0.985358 0.941752 
6.125000 800.000000 0.995054 0.950892 
6.187500 800.000000 1.004916 0.960281 
6.250000 800.000000 1.014920 0.969903 
6.312500 800.000000 1.025038 0.979740 
6.375000 800.000000 1.035240 0.989768 
6.437500 800.000000 1.045489 0.999964 
6.500000 800.000000 1.055748 1.010299 
6.562500 800.000000 1.065974 1.020742 
6.625000 800.000000 1.076120 1.031260 
6.687500 800.000000 1.086138 1.041813 
6.750000 800.000000 1.095974 1.052362 
6.812500 800.000000 1.105573 1.062861 
6.875000 800.000000 1.114876 1.073265 
6.937500 800.000000 1.123825 1.083523 
7.000000 800.000000 1.132358 1.093581 
7.062500 800.000000 1.140414 1.103386 
7.125000 800.000000 1.147933 1.112881 
7.187500 800.000000 1.154856 1.122007 
7.250000 800.000000 1.161127 1.130706 
7.312500 800.000000 1.166693 1.138918 
7.375000 800.000000 1.171506 1.146587 
7.437500 800.000000 1.175523 1.153655 
7.500000 800.000000 1.178708 1.160068 
7.562500 800.000000 1.181031 1.165775 
7.625000 800.000000 1.182472 1.170730 
7.687500 800.000000 1.183016 1.174890 
7.750000 800.000000 1.182658 1.178221 
7.812500 800.000000 1.181402 1.180692 
7.875000 800.000000 1.179257 1.182282 
7.937500 800.000000 1.176245 1.182977 
8.000000 800.000000 1.172391 1.182770 
8.062500 800.000000 1.167728 1.181663 
8.125000 800.000000 1.162297 1.179667 
8.187500 800.000000 1.156141 1.176801 
8.250000 800.000000 1.149312 1.173092 
8.312500 800.000000 1.141861 1.168572 
8.375000 800.000000 1.133845 1.163282 
8.437500 800.000000 1.125321 1.157269 
8.500000 800.000000 1.116347 1.150583 
8.562500 800.000000 1.106983 1.143280 
8.625000 800.000000 1.097287 1.135417 
8.687500 800.000000 1.087316 1.127055 
8.750000 800.000000 1.077126 1.118255 
8.812500 800.000000 1.066771 1.109077 
8.875000 800.000000 1.056301 1.099582 
8.937500 800.000000 1.045764 1.089828 
9.000000 800.000000 1.035207 1.079872 
9.062500 800.000000 1.024671 1.069768 
9.125000 800.000000 1.014195 1.059566 
9.187500 800.000000 1.003815 1.049315 
9.250000 800.000000 0.993563 1.039057 
9.312500 800.000000 0.983469 1.028833 
9.375000 800.000000 0.973557 1.018680 
9.437500 800.000000 0.963852 1.008630 
