   1.0000000e+00   1.5421257e-01   3.3089235e-03   9.7057470e-01   3.3089235e-03   9.7057470e-01  -1.2493938e+00   0.0000000e+00
   2.0000000e+00   6.1685028e-01   1.5005198e-02   1.0371555e+00   1.5005198e-02   1.0371555e+00  -1.7863142e+00   0.0000000e+00
   3.0000000e+00   1.3879131e+00  -1.4939381e-02   1.0945793e+00  -1.4939381e-02   1.0945793e+00  -2.5823048e+00   0.0000000e+00
   4.0000000e+00   2.4674011e+00  -8.1134484e-02   1.1194205e+00  -8.1134484e-02   1.1194205e+00  -3.6481463e+00   0.0000000e+00
   5.0000000e+00   3.8553142e+00  -1.7126717e-01   1.1080131e+00  -1.7126717e-01   1.1080131e+00  -5.0084644e+00   0.0000000e+00
   6.0000000e+00   5.5516525e+00  -2.7845743e-01   1.0617427e+00  -2.7845743e-01   1.0617427e+00  -6.6770194e+00   0.0000000e+00
   7.0000000e+00   7.5564159e+00  -4.0042946e-01   9.7875154e-01  -4.0042946e-01   9.7875154e-01  -8.6583627e+00   0.0000000e+00
   8.0000000e+00   9.8696044e+00  -5.3694311e-01   8.4912580e-01  -5.3694311e-01   8.4912580e-01  -1.0952975e+01   0.0000000e+00
   9.0000000e+00   1.2491218e+01  -6.8837179e-01   6.4289292e-01  -6.8837179e-01   6.4289292e-01  -1.3560108e+01   0.0000000e+00
   1.0000000e+01   1.5421257e+01  -8.5517069e-01   1.6827548e-01  -8.5517069e-01   1.6827548e-01  -1.6478854e+01   0.0000000e+00
   1.1000000e+01   1.8659721e+01  -3.7217313e-01   0.0000000e+00  -1.7032800e+00   0.0000000e+00  -1.9708437e+01   0.0000000e+00
   1.2000000e+01   2.2206610e+01  -2.3063682e-01   0.0000000e+00  -2.2420355e+00   0.0000000e+00  -2.3248265e+01   0.0000000e+00
   1.3000000e+01   2.6061924e+01  -1.5137161e-01   0.0000000e+00  -2.7510672e+00   0.0000000e+00  -2.7097897e+01   0.0000000e+00
   1.4000000e+01   3.0225663e+01  -1.0411550e-01   0.0000000e+00  -3.2609604e+00   0.0000000e+00  -3.1257011e+01   0.0000000e+00
   1.5000000e+01   3.4697828e+01  -7.7810111e-02   0.0000000e+00  -3.7830120e+00   0.0000000e+00  -3.5725367e+01   0.0000000e+00
   1.6000000e+01   3.9478418e+01  -6.6955426e-02   0.0000000e+00  -4.3228991e+00   0.0000000e+00  -4.0502789e+01   0.0000000e+00
   1.7000000e+01   4.4567432e+01  -6.8339592e-02   0.0000000e+00  -4.8839666e+00   0.0000000e+00  -4.5589144e+01   0.0000000e+00
   1.8000000e+01   4.9964872e+01  -7.9888768e-02   0.0000000e+00  -5.4683893e+00   0.0000000e+00  -5.0984330e+01   0.0000000e+00
   1.9000000e+01   5.5670737e+01  -1.0016878e-01   0.0000000e+00  -6.0776789e+00   0.0000000e+00  -5.6688271e+01   0.0000000e+00
   2.0000000e+01   6.1685028e+01  -1.2813761e-01   0.0000000e+00  -6.7129377e+00   0.0000000e+00  -6.2700905e+01   0.0000000e+00
   2.1000000e+01   6.8007743e+01  -1.6300977e-01   0.0000000e+00  -7.3749984e+00   0.0000000e+00  -6.9022186e+01   0.0000000e+00
   2.2000000e+01   7.4638883e+01  -2.0417619e-01   0.0000000e+00  -8.0645074e+00   0.0000000e+00  -7.5652077e+01   0.0000000e+00
   2.3000000e+01   8.1578449e+01  -2.5115410e-01   0.0000000e+00  -8.7819776e+00   0.0000000e+00  -8.2590547e+01   0.0000000e+00
   2.4000000e+01   8.8826440e+01  -3.0355399e-01   0.0000000e+00  -9.5278225e+00   0.0000000e+00  -8.9837571e+01   0.0000000e+00
   2.5000000e+01   9.6382855e+01  -3.6105705e-01   0.0000000e+00  -1.0302381e+01   0.0000000e+00  -9.7393132e+01   0.0000000e+00
   2.6000000e+01   1.0424770e+02  -4.2339926e-01   0.0000000e+00  -1.1105932e+01   0.0000000e+00  -1.0525721e+02   0.0000000e+00
   2.7000000e+01   1.1242096e+02  -4.9035971e-01   0.0000000e+00  -1.1938711e+01   0.0000000e+00  -1.1342980e+02   0.0000000e+00
   2.8000000e+01   1.2090265e+02  -5.6175205e-01   0.0000000e+00  -1.2800915e+01   0.0000000e+00  -1.2191088e+02   0.0000000e+00
   2.9000000e+01   1.2969277e+02  -6.3741787e-01   0.0000000e+00  -1.3692711e+01   0.0000000e+00  -1.3070045e+02   0.0000000e+00
   3.0000000e+01   1.3879131e+02  -7.1722168e-01   0.0000000e+00  -1.4614243e+01   0.0000000e+00  -1.3979849e+02   0.0000000e+00
