0,0,0.015704,0.51252
0,0.06,0.015704,0.51252
0,0.12,0.015704,0.51252
0,0.18,0.015704,0.51252
0,0.24,0.015704,0.51252
0,0.3,0.015704,0.51252
0,0.36,0.015704,0.51252
0,0.42,0.015704,0.51252
0,0.48,0.015704,0.51252
0,0.54,0.015704,0.51252
0,0.6,0.015704,0.51252
0,0.66,0.015704,0.51252
0,0.72,0.015704,0.51252
0,0.78,0.015704,0.51252
0,0.84,0.015704,0.51252
0,0.9,0.015704,0.51252
0,0.96,0.015704,0.51252
0,1.02,0.015704,0.51252
0,1.08,0.015704,0.51252
0,1.14,0.015704,0.51252
0,1.2,0.015704,0.51252
0,1.26,0.015704,0.51252
0,1.32,0.015704,0.51252
0,1.38,0.015704,0.51252
0,1.44,0.015704,0.51252
0,1.5,0.015704,0.51252
0,1.56,0.015704,0.51252
0,1.62,0.015704,0.51252
0,1.68,0.015704,0.51252
0,1.74,0.015704,0.51252
0,1.8,0.015704,0.51252
0,1.86,0.015704,0.51252
0,1.92,0.015704,0.51252
0,1.98,0.015704,0.51252
0,2.04,0.015704,0.51252
0,2.1,0.015704,0.51252
0,2.16,0.015704,0.51252
0,2.22,0.015704,0.51252
0,2.28,0.015704,0.51252
0,2.34,0.015704,0.51252
0,2.4,0.015704,0.51252
0,2.46,0.015704,0.51252
0,2.52,0.015704,0.51252
0,2.58,0.015704,0.51252
0,2.64,0.015704,0.51252
0,2.7,0.015704,0.51252
0,2.76,0.015704,0.51252
0,2.82,0.015704,0.51252
0,2.88,0.015704,0.51252
0,2.94,0.015704,0.51252
0,3,0.015704,0.51252
0,3.06,0.015704,0.51252
0,3.12,0.015704,0.51252
0,3.18,0.015704,0.51252
0,3.24,0.015704,0.51252
0,3.3,0.015704,0.51252
0,3.36,0.015704,0.51252
0,3.42,0.015704,0.51252
0,3.48,0.015704,0.51252
0,3.54,0.015704,0.51252
0,3.6,0.015704,0.51252
0,3.66,0.015704,0.51252
0,3.72,0.015704,0.51252
0,3.78,0.015704,0.51252
0,3.84,0.015704,0.51252
0,3.9,0.015704,0.51252
0,3.96,0.015704,0.51252
0,4.02,0.015704,0.51252
0,4.08,0.015704,0.51252
0,4.14,0.015704,0.51252
0,4.2,0.015704,0.51252
0,4.26,0.015704,0.51252
0,4.32,0.015704,0.51252
0,4.38,0.015704,0.51252
0,4.44,0.015704,0.51252
0,4.5,0.015704,0.51252
0,4.56,0.015704,0.51252
0,4.62,0.015704,0.51252
0,4.68,0.015704,0.51252
0,4.74,0.015704,0.51252
0,4.8,0.015704,0.51252
0,4.86,0.015704,0.51252
0,4.92,0.015704,0.51252
0,4.98,0.015704,0.51252
0,5.04,0.015704,0.51252
0,5.1,0.015704,0.51252
0,5.16,0.015704,0.51252
0,5.22,0.015704,0.51252
0,5.28,0.015704,0.51252
0,5.34,0.015704,0.51252
0,5.4,0.015704,0.51252
0,5.46,0.015704,0.51252
0,5.52,0.015704,0.51252
0,5.58,0.015704,0.51252
0,5.64,0.015704,0.51252
0,5.7,0.015704,0.51252
0,5.76,0.015704,0.51252
0,5.82,0.015704,0.51252
0,5.88,0.015704,0.51252
0,5.94,0.015704,0.51252
0,6,0.015704,0.51252
0.001,0,0.015704,0.51252
0.001,0.06,0.015701,0.51252
0.001,0.12,0.015695,0.51252
0.001,0.18,0.015685,0.51252
0.001,0.24,0.015671,0.51252
0.001,0.3,0.015653,0.51252
0.001,0.36,0.015632,0.51252
0.001,0.42,0.015607,0.51252
0.001,0.48,0.015579,0.51252
0.001,0.54,0.015548,0.51252
0.001,0.6,0.015514,0.51252
0.001,0.66,0.015476,0.51252
0.001,0.72,0.015436,0.51252
0.001,0.78,0.015393,0.51252
0.001,0.84,0.015348,0.51252
0.001,0.9,0.0153,0.51252
0.001,0.96,0.015251,0.51252
0.001,1.02,0.015199,0.51252
0.001,1.08,0.015145,0.51252
0.001,1.14,0.01509,0.51252
0.001,1.2,0.015034,0.51252
0.001,1.26,0.014976,0.51252
0.001,1.32,0.014917,0.51252
0.001,1.38,0.014858,0.51252
0.001,1.44,0.014798,0.51252
0.001,1.5,0.014738,0.51252
0.001,1.56,0.014733,0.51252
0.001,1.62,0.014793,0.51252
0.001,1.68,0.014853,0.51252
0.001,1.74,0.014911,0.51252
0.001,1.8,0.014969,0.51252
0.001,1.86,0.015026,0.51252
0.001,1.92,0.015081,0.51252
0.001,1.98,0.015135,0.51252
0.001,2.04,0.015187,0.51252
0.001,2.1,0.015238,0.51252
0.001,2.16,0.015286,0.51252
0.001,2.22,0.015331,0.51252
0.001,2.28,0.015375,0.51252
0.001,2.34,0.015415,0.51252
0.001,2.4,0.015453,0.51252
0.001,2.46,0.015488,0.51252
0.001,2.52,0.01552,0.51252
0.001,2.58,0.015549,0.51252
0.001,2.64,0.015575,0.51252
0.001,2.7,0.015597,0.51252
0.001,2.76,0.015616,0.51252
0.001,2.82,0.015631,0.51252
0.001,2.88,0.015643,0.51252
0.001,2.94,0.015651,0.51252
0.001,3,0.015656,0.51252
0.001,3.06,0.015657,0.51252
0.001,3.12,0.015655,0.51252
0.001,3.18,0.015649,0.51252
0.001,3.24,0.01564,0.51252
0.001,3.3,0.015627,0.51252
0.001,3.36,0.01561,0.51252
0.001,3.42,0.015591,0.51252
0.001,3.48,0.015568,0.51252
0.001,3.54,0.015542,0.51252
0.001,3.6,0.015512,0.51252
0.001,3.66,0.01548,0.51252
0.001,3.72,0.015445,0.51252
0.001,3.78,0.015407,0.51252
0.001,3.84,0.015367,0.50782
0.001,3.9,0.015324,0.50782
0.001,3.96,0.015279,0.50782
0.001,4.02,0.015232,0.50782
0.001,4.08,0.015183,0.50782
0.001,4.14,0.015132,0.50782
0.001,4.2,0.01508,0.50782
0.001,4.26,0.015027,0.50782
0.001,4.32,0.014972,0.50782
0.001,4.38,0.014916,0.50782
0.001,4.44,0.01486,0.50782
0.001,4.5,0.014803,0.50782
0.001,4.56,0.014746,0.50782
0.001,4.62,0.01473,0.51727
0.001,4.68,0.014788,0.51727
0.001,4.74,0.014845,0.51727
0.001,4.8,0.014901,0.51727
0.001,4.86,0.014956,0.51727
0.001,4.92,0.01501,0.51727
0.001,4.98,0.015063,0.51727
0.001,5.04,0.015114,0.51727
0.001,5.1,0.015164,0.51727
0.001,5.16,0.015212,0.51727
0.001,5.22,0.015257,0.51727
0.001,5.28,0.015301,0.51727
0.001,5.34,0.015342,0.51727
0.001,5.4,0.015381,0.51727
0.001,5.46,0.015417,0.51727
0.001,5.52,0.01545,0.51727
0.001,5.58,0.015481,0.51252
0.001,5.64,0.015508,0.51252
0.001,5.7,0.015533,0.51252
0.001,5.76,0.015554,0.51252
0.001,5.82,0.015572,0.51252
0.001,5.88,0.015587,0.51252
0.001,5.94,0.015599,0.51252
0.001,6,0.015607,0.51252
0.002,0,0.015704,0.51252
0.002,0.06,0.015699,0.51252
0.002,0.12,0.015685,0.51252
0.002,0.18,0.015665,0.51252
0.002,0.24,0.015637,0.51252
0.002,0.3,0.015602,0.51252
0.002,0.36,0.015559,0.51252
0.002,0.42,0.01551,0.51252
0.002,0.48,0.015454,0.51252
0.002,0.54,0.015392,0.51252
0.002,0.6,0.015324,0.51252
0.002,0.66,0.015249,0.51252
0.002,0.72,0.015169,0.51252
0.002,0.78,0.015084,0.51252
0.002,0.84,0.014993,0.51252
0.002,0.9,0.014898,0.51252
0.002,0.96,0.014799,0.51252
0.002,1.02,0.014695,0.51252
0.002,1.08,0.014588,0.51252
0.002,1.14,0.014478,0.51252
0.002,1.2,0.014366,0.51252
0.002,1.26,0.01425,0.51252
0.002,1.32,0.014134,0.50782
0.002,1.38,0.014015,0.50782
0.002,1.44,0.013896,0.50782
0.002,1.5,0.013776,0.50782
0.002,1.56,0.013765,0.51727
0.002,1.62,0.013886,0.51727
0.002,1.68,0.014005,0.51727
0.002,1.74,0.014123,0.51727
0.002,1.8,0.014238,0.51727
0.002,1.86,0.014352,0.51727
0.002,1.92,0.014463,0.51727
0.002,1.98,0.014571,0.51727
0.002,2.04,0.014675,0.51727
0.002,2.1,0.014775,0.51727
0.002,2.16,0.014871,0.51727
0.002,2.22,0.014962,0.51727
0.002,2.28,0.015049,0.51727
0.002,2.34,0.01513,0.51727
0.002,2.4,0.015205,0.51727
0.002,2.46,0.015275,0.51252
0.002,2.52,0.015338,0.51252
0.002,2.58,0.015396,0.51252
0.002,2.64,0.015447,0.51252
0.002,2.7,0.015491,0.51252
0.002,2.76,0.015528,0.51252
0.002,2.82,0.015559,0.51252
0.002,2.88,0.015583,0.51252
0.002,2.94,0.015599,0.51252
0.002,3,0.015609,0.51252
0.002,3.06,0.015611,0.51252
0.002,3.12,0.015606,0.51252
0.002,3.18,0.015594,0.51252
0.002,3.24,0.015576,0.51252
0.002,3.3,0.01555,0.51252
0.002,3.36,0.015518,0.51252
0.002,3.42,0.015479,0.51252
0.002,3.48,0.015433,0.50782
0.002,3.54,0.015382,0.50782
0.002,3.6,0.015324,0.50782
0.002,3.66,0.01526,0.50782
0.002,3.72,0.015191,0.50782
0.002,3.78,0.015116,0.50782
0.002,3.84,0.015036,0.50782
0.002,3.9,0.014951,0.50782
0.002,3.96,0.014862,0.50782
0.002,4.02,0.014768,0.50782
0.002,4.08,0.014671,0.50782
0.002,4.14,0.01457,0.50782
0.002,4.2,0.014466,0.50782
0.002,4.26,0.014359,0.50782
0.002,4.32,0.01425,0.50315
0.002,4.38,0.014139,0.50315
0.002,4.44,0.014026,0.50315
0.002,4.5,0.013912,0.50315
0.002,4.56,0.013797,0.50315
0.002,4.62,0.013767,0.52206
0.002,4.68,0.013882,0.52206
0.002,4.74,0.013996,0.52206
0.002,4.8,0.014109,0.52206
0.002,4.86,0.014219,0.52206
0.002,4.92,0.014327,0.52206
0.002,4.98,0.014433,0.52206
0.002,5.04,0.014535,0.52206
0.002,5.1,0.014634,0.51727
0.002,5.16,0.01473,0.51727
0.002,5.22,0.014821,0.51727
0.002,5.28,0.014907,0.51727
0.002,5.34,0.014989,0.51727
0.002,5.4,0.015066,0.51727
0.002,5.46,0.015137,0.51727
0.002,5.52,0.015203,0.51727
0.002,5.58,0.015263,0.51727
0.002,5.64,0.015317,0.51727
0.002,5.7,0.015365,0.51727
0.002,5.76,0.015407,0.51727
0.002,5.82,0.015443,0.51727
0.002,5.88,0.015472,0.51252
0.002,5.94,0.015494,0.51252
0.002,6,0.015511,0.51252
0.003,0,0.015704,0.51252
0.003,0.06,0.015696,0.51252
0.003,0.12,0.015676,0.51252
0.003,0.18,0.015645,0.51252
0.003,0.24,0.015603,0.51252
